Id,SalePrice
1864,279046.5870599842
1865,316577.4687018326
1866,339924.49742741353
1867,250691.9398513731
1868,290771.6864017243
1869,205604.81728759216
1870,255708.81235356446
1871,248744.36077113487
1872,170982.81162138452
1873,231004.40763833377
1874,140017.6190894053
1875,188782.83702733894
1876,189166.16510841987
1877,208183.82026214138
1878,203705.20018909164
1879,136595.40085171533
1880,140907.7514402597
1881,221128.12725820224
1882,254441.19502430473
1883,195414.36672645187
1884,211791.81571364842
1885,253892.41894372893
1886,298005.712623305
1887,203498.21528598922
1888,271351.0041129638
1889,160882.88075842886
1890,132256.51199710416
1891,140846.62175686375
1892,108114.61043814845
1893,139961.81416846873
1894,130767.92001508092
1895,146409.27383421885
1896,126473.42367927646
1897,115538.06347310325
1898,103828.63254259231
1899,149011.1691212615
1900,151753.63410614931
1901,188614.03751032247
1902,142540.313753129
1903,211569.95552230475
1904,138075.91081846942
1905,186621.17741782937
1906,158719.16514752762
1907,191914.71621827778
1908,116731.88045870216
1909,132962.95217080173
1910,124464.552750984
1911,213072.5930037697
1912,288131.6331461401
1913,153212.4680872151
1914,47323.48319493249
1915,325765.94442777405
1916,51677.18974781551
1917,258706.4960321657
1918,135559.29446091293
1919,162326.8063359827
1920,137350.55716462663
1921,341617.98964488925
1922,299335.0319348182
1923,210083.12404812837
1924,221727.63876318932
1925,209496.51578013584
1926,374523.66207772144
1927,134054.3655259012
1928,161012.1205925343
1929,117485.07034256654
1930,132315.04909996837
1931,136360.3401854154
1932,131834.65194751593
1933,175487.8365725064
1934,179704.92922313098
1935,169072.04679462008
1936,187499.59122837678
1937,179683.1652842526
1938,171603.89833529523
1939,253688.6267448301
1940,197804.9826352239
1941,167928.0693377816
1942,189033.43515161975
1943,189414.3818220575
1944,328606.64008861897
1945,395707.50571845245
1946,153225.76511060848
1947,325776.5075359154
1948,165853.29468140798
1949,249607.20367539814
1950,183833.74552865353
1951,264086.6719052725
1952,212783.42994668926
1953,165134.23530266678
1954,190330.2642643378
1955,127317.87804778854
1956,265243.9447259132
1957,159409.3786385043
1958,306508.964284655
1959,129866.14787352932
1960,114827.3569808815
1961,120290.76371149575
1962,102651.09710672745
1963,106549.14959185128
1964,110569.59926774682
1965,143221.2122492959
1966,156536.92013515826
1967,283178.04142767383
1968,455937.63457770983
1969,407979.42181274644
1970,426006.4225464964
1971,439837.0949047724
1972,366075.73323676124
1973,271951.0020791606
1974,328879.3970559258
1975,509939.7610214435
1976,271929.2173261214
1977,375015.81319940044
1978,377750.61840631574
1979,337982.4095126928
1980,202211.91956303112
1981,348494.69555195444
1982,233347.67909374827
1983,214490.76383899135
1984,167159.51824086695
1985,206416.4215662914
1986,209019.75732678626
1987,180871.5125806797
1988,177872.345367179
1989,192131.72241589564
1990,219484.93744491637
1991,236450.7220855167
1992,205723.8723239567
1993,173612.1400643845
1994,246958.83176710122
1995,180697.0343639811
1996,256287.90996186907
1997,325327.2568389993
1998,365947.6297080431
1999,264761.99537308246
2000,308389.5847624977
2001,267990.7573240004
2002,237480.77444213245
2003,256771.329741473
2004,279237.1937358562
2005,221016.59764350945
2006,238423.89024740277
2007,255806.3761319234
2008,218035.20165109794
2009,190021.760802138
2010,190984.83437022992
2011,145886.19123964757
2012,175100.66261752634
2013,184003.1802883698
2014,185999.8326300412
2015,196727.01464868637
2016,192875.97904466174
2017,199314.56409503092
2018,121953.63583517274
2019,135562.52648487844
2020,115866.44183840248
2021,112549.3852883202
2022,178650.4493102186
2023,146463.45904304483
2024,241254.14150478257
2025,376562.9403968527
2026,174903.22601954042
2027,143418.9891894802
2028,153384.83431601044
2029,170097.2407557498
2030,270406.2922253417
2031,233515.97824882247
2032,266990.26088536007
2033,262097.01319875685
2034,163583.25785435658
2035,219783.83635327718
2036,175840.64721195077
2037,173453.92781371856
2038,279218.5532642664
2039,203243.3656768786
2040,382216.54529886553
2041,295348.13918014616
2042,208893.6152270277
2043,172972.0724255483
2044,164638.27615571147
2045,233277.81272100328
2046,133776.33740450512
2047,146590.0623955465
2048,137921.14258956327
2049,135325.88772498132
2050,179130.69743873551
2051,108804.93529818856
2052,140826.87783540634
2053,151033.03521133345
2054,74806.78582209554
2055,163955.28452311136
2056,137785.73129974157
2057,117729.240231152
2058,224213.17543310634
2059,131586.95066156262
2060,171607.82608177504
2061,177124.14867930635
2062,138898.8481375617
2063,109096.800460896
2064,136800.20451672983
2065,108665.56518451331
2066,169972.8655269209
2067,105509.26727599457
2068,136912.31801336925
2069,82092.21666611244
2070,114911.48985560062
2071,86163.68973466565
2072,131497.50592397657
2073,140936.37730963746
2074,188802.46211773285
2075,144867.0384847558
2076,126503.21895899043
2077,156682.6903596208
2078,122321.47766320419
2079,132004.74491891
2080,119675.8451298984
2081,117336.59589343995
2082,127518.98646683394
2083,146281.29206092804
2084,113729.78214886384
2085,131592.8488752239
2086,118325.24177334564
2087,122017.85257220027
2088,100430.71423729073
2089,91158.74389705346
2090,127435.10207755373
2091,118824.38389655028
2092,123786.02835815675
2093,136534.18883417765
2094,127583.09187858195
2095,144166.49100251673
2096,82575.6614582193
2097,94844.16937417316
2098,140733.70240722783
2099,58950.71389033726
2100,82027.26230875695
2101,115948.12927019497
2102,121069.80309592861
2103,104086.40060576604
2104,120686.04238920096
2105,125843.10049797327
2106,74871.3061748332
2107,239657.41657773024
2108,117827.18505871586
2109,120526.74079535341
2110,127478.86095902335
2111,156992.0046387002
2112,139467.75186343346
2113,122268.8776377696
2114,102761.19088609882
2115,145943.6623852722
2116,116271.35249365486
2117,156461.6984532146
2118,119440.73664337608
2119,104297.55160812695
2120,112275.1558138092
2121,105799.35456585672
2122,96003.53687265757
2123,85823.84054973806
2124,175321.22690332102
2125,134092.21275235084
2126,165871.6434194968
2127,148534.87497716234
2128,120041.39571564324
2129,110440.08034629954
2130,139938.59092553038
2131,153090.36479917064
2132,115193.47679228877
2133,120722.64820652897
2134,116773.96859059951
2135,97069.72507357635
2136,78740.98748705618
2137,111038.24881775664
2138,141112.830190479
2139,154696.39044451652
2140,140416.5097956083
2141,133627.02571623863
2142,129694.85252993624
2143,142495.1898010314
2144,113558.97573378704
2145,142146.9121039468
2146,159019.60870181452
2147,141670.80460634737
2148,127217.38214454065
2149,137126.75073929527
2150,238321.36448552672
2151,135565.6293003818
2152,174545.13835008277
2153,154891.10492040688
2154,108898.36341251271
2155,124047.43402426559
2156,247345.61986809704
2157,235884.05180080057
2158,230742.17575352214
2159,216404.26319809858
2160,176200.552487867
2161,247171.5963874282
2162,359256.1641642427
2163,332850.3869342731
2164,244672.93792635997
2165,196798.32069888944
2166,144984.93347684442
2167,206107.5919820381
2168,212367.02772080453
2169,194050.50833630437
2170,221132.13409460013
2171,151769.26505377746
2172,135372.61436033327
2173,157124.11256365632
2174,239642.10387371102
2175,293397.31387982424
2176,344832.62655213533
2177,242380.23173420414
2178,220102.87263059572
2179,144398.34431733732
2180,174701.34695173288
2181,187305.67887401374
2182,224143.6926388421
2183,192269.19489079923
2184,136857.09814305766
2185,121627.14297286593
2186,144245.15552360154
2187,153887.09988966718
2188,158037.36584411646
2189,202763.82040202146
2190,78038.26536321185
2191,88941.04957616831
2192,89540.62398006748
2193,89542.33184822222
2194,100910.17136872202
2195,114079.34631972089
2196,103072.81468274065
2197,114545.17389110151
2198,164565.90985736615
2199,157489.71006953224
2200,138666.96452080668
2201,138800.4620506987
2202,213128.07433346153
2203,152515.91976375272
2204,188363.09718634677
2205,117886.64312969353
2206,149686.71464547323
2207,223292.83646475928
2208,252096.38088496722
2209,216294.49731767765
2210,116726.64833873583
2211,115189.08259369261
2212,110532.38260492793
2213,103451.562558146
2214,116477.89271183225
2215,103164.17389268547
2216,147922.63720902137
2217,47020.767757032736
2218,69154.82083159957
2219,60641.594863848426
2220,57522.05648068445
2221,325765.94442777405
2222,259133.92406963266
2223,253283.22379257248
2224,211342.28110050768
2225,117541.55333285619
2226,168257.0162025646
2227,200877.61602397458
2228,272469.9425941057
2229,236924.7402485484
2230,159297.2239339386
2231,195145.4456944956
2232,173524.2449492459
2233,176951.42906370352
2234,246129.78893267666
2235,213626.63073364418
2236,265922.22757629555
2237,310423.51618208544
2238,191761.2203850543
2239,134397.29804366778
2240,157584.81150524126
2241,150549.41699129675
2242,133606.50998864044
2243,134347.19242683295
2244,95882.39308455384
2245,91836.21810683342
2246,154139.731091647
2247,104673.21294966737
2248,128539.23256991387
2249,128525.62640339881
2250,139392.09151693023
2251,108189.07869671303
2252,174370.6099470686
2253,159482.97554358502
2254,175785.31666503684
2255,184244.27090948637
2256,184010.3750724235
2257,183823.402085878
2258,171030.92165377643
2259,175307.34990639373
2260,150370.1984343069
2261,180466.4369526452
2262,211607.28604936606
2263,338790.47611936217
2264,455513.0171811901
2265,164627.1287311385
2266,282421.53647717595
2267,378757.41843047034
2268,371238.58447097644
2269,153457.69864751506
2270,171008.08808649445
2271,236720.11883072593
2272,199358.28756167207
2273,163983.90088986888
2274,174958.77947816032
2275,159349.6441535977
2276,176652.817912709
2277,173918.2163059982
2278,148347.72652669204
2279,127389.65737014909
2280,121412.3983321152
2281,163148.2708390364
2282,184351.66041089807
2283,102692.51534769915
2284,111781.66902769908
2285,151208.4291841496
2286,128035.17506739865
2287,343647.49034497817
2288,298726.1775260402
2289,386103.9982430987
2290,421156.94803255296
2291,317845.31306352536
2292,419613.44409329066
2293,498131.7697125077
2294,401002.10447637795
2295,442134.5919038234
2296,284294.5025594805
2297,313873.985513371
2298,339249.9064497229
2299,403475.58077599766
2300,330563.88629915373
2301,286189.71517317585
2302,233912.27152130095
2303,252440.4129357406
2304,250260.05842909298
2305,183279.87693916706
2306,179544.24668579866
2307,184855.8726555684
2308,225942.39460012375
2309,270621.96548101614
2310,215958.3251130669
2311,202367.79781862197
2312,177433.03225364262
2313,173716.48015234864
2314,167674.5853252275
2315,176751.7370508287
2316,180886.69255906637
2317,182158.55196622628
2318,180254.5266209196
2319,173903.78696836912
2320,182392.00730669565
2321,253595.74020406845
2322,177669.5808095279
2323,178374.99619274997
2324,167782.23724260792
2325,215477.75228859574
2326,168268.73036514773
2327,213809.86274739497
2328,223494.1636391946
2329,183347.18317951588
2330,172962.67001679857
2331,367860.2162078302
2332,444888.5119213231
2333,330825.0166240729
2334,264450.5976944802
2335,262066.0205877712
2336,324320.1757540006
2337,202240.84827924857
2338,265106.11934253114
2339,219795.78400340182
2340,399079.30510797136
2341,216841.40247912018
2342,238843.08997708396
2343,228874.26662180558
2344,237099.6893661436
2345,250187.51430208422
2346,222359.09788307044
2347,199106.72372421547
2348,241311.8979646522
2349,174090.7976662724
2350,293732.4322831816
2351,243609.83157894865
2352,266926.35847350856
2353,215089.71542066493
2354,135291.5629638304
2355,155593.01049689407
2356,152910.3088053047
2357,198609.09371915876
2358,189353.87721118674
2359,128267.13806173582
2360,118678.17810468972
2361,139093.1765609786
2362,269518.3268645493
2363,141554.92952131634
2364,154355.9713108875
2365,214081.02426201603
2366,185679.93125515178
2367,209065.6098134237
2368,212064.26039667998
2369,221973.0633971764
2370,169961.35690485468
2371,170224.4667299468
2372,181155.65822237806
2373,263741.1044721905
2374,295826.5132637746
2375,239210.0950757739
2376,279597.1987139214
2377,318909.83364407107
2378,138718.8135158838
2379,170892.0102530019
2380,139308.7664013887
2381,153912.4911484452
2382,190024.11666208852
2383,199970.08921969243
2384,238787.74620959646
2385,166299.4586902619
2386,137473.08528307622
2387,148023.11317174372
2388,101142.46196298531
2389,126980.05150257422
2390,141168.42089405737
2391,140375.40494616964
2392,119346.23077417423
2393,165097.5455421629
2394,145499.92789930696
2395,188240.62455242634
2396,143258.91505513905
2397,213685.7206713872
2398,126133.14642283462
2399,64282.274265195
2400,59809.88113857613
2401,113732.71063821747
2402,143385.61997050166
2403,132142.03585686735
2404,147036.8410390429
2405,161373.52899052526
2406,141575.45059833073
2407,127889.34407028017
2408,146139.6239188994
2409,132274.80205928232
2410,157190.3581166652
2411,121203.9277434357
2412,161978.40080762922
2413,137999.4262495241
2414,137904.17602440427
2415,123507.8577575988
2416,129437.83929376886
2417,128750.12825711658
2418,129079.8609871067
2419,116225.23348153886
2420,124581.64466065678
2421,145403.660636336
2422,117271.2639639398
2423,129633.76571551182
2424,149081.81359988722
2425,139151.42192275982
2426,123591.750062023
2427,139782.5346725764
2428,169177.53042972786
2429,123059.7890112813
2430,128922.3889302954
2431,114608.11271945952
2432,145327.5519746475
2433,145030.70754395102
2434,143793.14571637235
2435,147768.80985666634
2436,106816.11649078471
2437,108101.92912828813
2438,125041.4553681218
2439,116552.34141729306
2440,120308.66108383636
2441,97085.92668365453
2442,103200.77961411118
2443,123049.81390397562
2444,128366.13723271372
2445,79807.48604385076
2446,131174.23159181714
2447,207618.35477745003
2448,135663.66310751278
2449,103702.06483122363
2450,154692.4071864906
2451,124837.70605889529
2452,199010.28653832828
2453,100601.05638268396
2454,119751.42422337721
2455,110696.84197534439
2456,129178.62507083615
2457,124010.88444662275
2458,108127.49947227987
2459,112660.10256740787
2460,141999.6327142995
2461,116851.0581447345
2462,132211.23920726587
2463,119238.60803523823
2464,148124.78748056444
2465,129243.81131673037
2466,116399.49523292847
2467,151422.43441405514
2468,79894.45141142867
2469,78774.4862035092
2470,202680.10819680762
2471,212753.6019019985
2472,171478.74850676928
2473,124648.79057688138
2474,78157.65681146317
2475,232685.4582273108
2476,108723.0959233907
2477,130365.72646345358
2478,160481.3962843394
2479,99847.21115227128
2480,153701.562736885
2481,121210.28530917956
2482,131910.3615259108
2483,115529.24895465859
2484,126447.01187165148
2485,129860.6985874296
2486,158481.39545421317
2487,169194.1492933026
2488,159484.34440281865
2489,145395.61813003977
2490,145811.35962089972
2491,88245.28600066721
2492,181973.80770474847
2493,137215.706076866
2494,168603.00744964214
2495,92196.88585476768
2496,235369.91231920573
2497,145405.04732031483
2498,112072.86147095409
2499,97426.87876558494
2500,131700.9459252165
2501,136492.52826365476
2502,145533.37279274248
2503,97098.88991869135
2504,173350.24138202128
2505,232580.0766787625
2506,265950.6326515066
2507,304170.97197307827
2508,265950.6326515066
2509,217388.86122742872
2510,226847.4756854372
2511,179736.4659055145
2512,211349.13396959446
2513,223217.67824532453
2514,274983.80067072075
2515,151875.25058864753
2516,160872.60128546285
2517,135777.69386037238
2518,155114.7600452215
2519,218661.14976231623
2520,211763.13643665114
2521,186436.52992036843
2522,223528.6950908825
2523,126389.74494134198
2524,142887.6475647626
2525,148639.73585653113
2526,134947.50686937376
2527,112485.96790597639
2528,129560.59836309351
2529,139599.3576558863
2530,123346.00777415976
2531,254337.8454014637
2532,224194.78712135876
2533,197554.81365383614
2534,237800.55185941953
2535,307681.9033154639
2536,232217.48557540175
2537,243671.63771896053
2538,179253.39706651677
2539,191610.58831159957
2540,172448.13289686316
2541,184043.54490974973
2542,172145.62885689552
2543,126848.84951807249
2544,122636.73466415086
2545,131238.29714931894
2546,138639.46067928613
2547,129918.29919625042
2548,136059.23262972603
2549,160755.43104418836
2550,224208.0436595116
2551,139816.39875526732
2552,124720.25453944207
2553,84043.14516841005
2554,115810.32201793305
2555,110244.77214770803
2556,99614.00027030142
2557,116809.16502350634
2558,164767.7043106265
2559,136198.1426211048
2560,140377.14529839644
2561,143614.1630309489
2562,137448.17767513022
2563,147706.67573990827
2564,177309.38041860104
2565,134386.6602508293
2566,160511.39629729165
2567,131757.35231545556
2568,186511.04289364352
2569,198397.44798647976
2570,116257.160079575
2571,165798.5768800664
2572,178791.57498004788
2573,217692.37940435947
2574,260860.41182834833
2575,127833.37448584232
2576,129269.45121237444
2577,167783.99735755456
2578,90222.16115827652
2579,63315.97489712999
2580,113959.30035134622
2581,125590.48629112888
2582,118532.60437482868
2583,263511.31250737014
2584,164213.32491571913
2585,171193.45419921042
2586,206797.09415775436
2587,186838.25610272697
2588,150104.56196129785
2589,141457.62992294686
2590,248812.68983344093
2591,233091.6787432901
2592,219223.65596966393
2593,268916.00218372577
2594,181482.1295312342
2595,193720.27073598205
2596,311677.1180773593
2597,180162.23774618137
2598,269117.6539638212
2599,317450.8945587866
2600,132995.54462634845
2601,135283.82173998118
2602,80311.09220092681
2603,88887.79806508061
2604,80281.3805354344
2605,75151.01245562024
2606,151482.51992972317
2607,180505.50929050014
2608,194886.55913263143
2609,162499.35286924287
2610,109641.46716735658
2611,137009.49638735654
2612,151585.84762099336
2613,135295.94985397236
2614,131777.83544472727
2615,152949.83293037955
2616,140888.1333109552
2617,163601.51147544454
2618,180559.91482388857
2619,202652.66275966816
2620,184355.70411845183
2621,178462.11462627762
2622,179689.50568724892
2623,245560.29531439202
2624,287389.3010387722
2625,303763.10305598157
2626,169246.11394055033
2627,165527.15283625893
2628,446070.8479861908
2629,502093.7284822121
2630,354408.30021418055
2631,440690.68702394405
2632,438188.3540628853
2633,326369.2110678567
2634,407020.3027828724
2635,155466.34124654636
2636,186774.29940997466
2637,185153.34055444776
2638,260318.89204605893
2639,181443.53794438596
2640,154123.26807138263
2641,104703.76359853262
2642,189500.024362738
2643,106241.3007683168
2644,131968.1161470913
2645,104388.40351823799
2646,98494.03194777832
2647,100041.5571367844
2648,137369.289682841
2649,147189.76604058687
2650,148270.07685211668
2651,143973.44988943383
2652,443211.95934477757
2653,254030.95547468273
2654,258782.99107870308
2655,402378.8995306884
2656,310394.8013456038
2657,321366.0189691263
2658,287567.5055333938
2659,303752.67435649544
2660,335969.3835245781
2661,330221.3867914756
2662,365559.05588454177
2663,270341.05657309416
2664,252885.94487309415
2665,333773.8021328949
2666,278786.9752066398
2667,167282.6325066496
2668,180822.35889380547
2669,171780.40831166442
2670,291513.8588430098
2671,181497.36075678514
2672,187900.56169821933
2673,213495.46874661653
2674,209451.16803049558
2675,169071.7243155903
2676,183876.87869837368
2677,186364.53493412564
2678,253108.64354966048
2679,288912.80120089476
2680,286735.55273714085
2681,450572.08466106246
2682,348928.3501150688
2683,545703.0728149718
2684,307965.4856860857
2685,359910.122356299
2686,259966.6022316029
2687,324555.3257858447
2688,225919.1244489787
2689,214213.97601573964
2690,491934.5883225326
2691,188148.37375646262
2692,144677.19851663295
2693,192136.1200123588
2694,140429.76767174155
2695,184172.0686496501
2696,181260.72888830485
2697,182103.83840607214
2698,196498.07188421066
2699,177908.48071439978
2700,158303.9058444582
2701,149474.87740623378
2702,109674.51381798889
2703,130926.52253686263
2704,139742.28175148318
2705,124729.4134484894
2706,112100.44016411991
2707,128091.35516403303
2708,139256.82970494727
2709,117255.83125372455
2710,126155.1614032533
2711,276006.88113852055
2712,400209.738057695
2713,170848.3384481192
2714,153937.1525654685
2715,169652.21282490977
2716,162130.93905703956
2717,187025.79851857084
2718,217705.45907803887
2719,155881.14396900297
2720,168160.60593503527
2721,141907.84668051495
2722,157874.82673120964
2723,144557.48583406137
2724,128229.46747136555
2725,135616.31867452737
2726,149360.31085140703
2727,172716.90425523312
2728,170350.97556542736
2729,151198.19107550025
2730,147753.73183088037
2731,127443.00187535172
2732,124758.3219488891
2733,158302.69808611192
2734,130811.57580287612
